READ TERR 1 2
! WT
142.056	0.414	-0.513	2.351287806e-09	3.50511471e-10	-3.505197492e-10
142.961	0.529	-0.491	2.106202716e-09	3.202673958e-10	-3.202747542e-10
144.136	0.523	-0.646	1.836942216e-09	2.793239004e-10	-2.793306456e-10
145.224	0.470	-0.565	2.10485718e-09	3.13775535e-10	-3.13783857e-10
146.160	0.359	-0.466	2.64009099e-09	3.93564024e-10	-3.935750616e-10
147.098	0.634	-0.578	1.798880454e-09	2.68163091e-10	-2.681710626e-10
148.321	0.531	-0.59	1.94447253e-09	2.898670422e-10	-2.898765906e-10
149.348	0.636	-0.496	1.89760653e-09	2.885490564e-10	-2.885591742e-10
150.919	0.845	-0.936	1.205655444e-09	1.833315138e-10	-1.833385218e-10
152.684	0.651	-0.92	1.339954128e-09	2.037533076e-10	-2.03762199e-10
153.943	0.758	-0.608	1.557995784e-09	2.322554568e-10	-2.322675018e-10
155.357	0.623	-0.656	1.664177058e-09	2.48085171e-10	-2.481001068e-10
156.829	0.703	-0.848	1.351848018e-09	2.055636054e-10	-2.055765702e-10
158.241	0.866	-0.709	1.331982528e-09	2.025441648e-10	-2.025593634e-10
159.873	0.860	-0.766	1.270354176e-09	1.970797644e-10	-1.970959266e-10
161.599	0.801	-0.866	1.258063458e-09	1.913066178e-10	-1.913249262e-10
163.034	0.551	-0.634	1.773760278e-09	2.69727627e-10	-2.697556152e-10
164.628	0.978	-1.043	1.024978692e-09	1.590165132e-10	-1.59033858e-10
166.169	0.569	-0.563	1.886664414e-09	2.812683138e-10	-2.813054562e-10
167.740	0.823	-1.002	1.13485581e-09	1.760684664e-10	-1.760921184e-10
169.529	1.025	-0.966	1.072311162e-09	1.598682918e-10	-1.598933016e-10
171.813	1.181	-1.26	8.6161608e-10	1.310308974e-10	-1.310511768e-10
173.843	0.810	-0.848	1.252497792e-09	1.943303946e-10	-1.943619744e-10
175.937	1.176	-1.284	8.57547936e-10	1.3041888e-10	-1.304420502e-10
177.994	0.883	-0.881	1.214751828e-09	1.811198328e-10	-1.811546538e-10
179.780	0.939	-0.904	1.12756311e-09	1.749581364e-10	-1.74990417e-10
181.926	0.932	-1.207	1.001522478e-09	1.493372388e-10	-1.49368293e-10
184.005	0.801	-1.147	1.097006916e-09	1.668531216e-10	-1.668868914e-10
186.179	1.148	-1.373	8.72914728e-10	1.30170972e-10	-1.301994858e-10
188.144	1.245	-0.817	1.051430388e-09	1.599323712e-10	-1.599661848e-10
190.891	1.439	-1.502	7.48298034e-10	1.115895666e-10	-1.116141822e-10
193.241	0.839	-0.911	1.219800654e-09	1.892970738e-10	-1.893358368e-10
195.780	1.305	-1.7	7.06267554e-10	1.07431545e-10	-1.074543648e-10
198.393	1.002	-1.307	9.00975198e-10	1.398168708e-10	-1.39845297e-10
