READ TERR 1 2
! WT
316.995	3.527	-5.324	1.28902082e-10	2.353469008e-11	-2.353452988e-11
324.514	4.209	-3.991	1.391358716e-10	2.540315252e-11	-2.540298164e-11
331.940	2.759	-3.217	1.81799588e-10	3.544722616e-11	-3.544700188e-11
338.152	4.480	-3.454	1.403857876e-10	2.648151568e-11	-2.64813448e-11
346.271	3.414	-3.639	1.6179666e-10	2.95405774e-11	-2.954035668e-11
352.409	3.476	-2.724	1.840411776e-10	3.360195e-11	-3.36017008e-11
359.454	3.278	-3.569	1.66640396e-10	3.042496328e-11	-3.042472832e-11
366.908	3.293	-4.176	1.5279876e-10	2.789780472e-11	-2.789758044e-11
372.432	2.840	-2.231	2.197061832e-10	4.1444096e-11	-4.14438112e-11
378.164	2.780	-2.892	2.01250716e-10	3.67439348e-11	-3.67437212e-11
384.101	2.980	-3.158	1.770974688e-10	3.45304692e-11	-3.453023068e-11
391.209	3.944	-4.128	1.414425024e-10	2.582444648e-11	-2.582421864e-11
398.178	3.544	-3.024	1.695694216e-10	3.198660712e-11	-3.198637216e-11
404.818	3.298	-3.096	1.784090796e-10	3.257366892e-11	-3.257341972e-11
410.746	2.013	-2.63	2.53871254e-10	4.55977616e-11	-4.55974056e-11
415.889	4.117	-3.129	1.499251636e-10	2.923235972e-11	-2.92321746e-11
423.461	2.788	-3.455	1.784198308e-10	3.36561332e-11	-3.365587688e-11
428.136	1.523	-1.887	3.265997044e-10	6.1607936e-11	-6.16074732e-11
432.393	3.733	-2.734	1.764630056e-10	3.221839872e-11	-3.221813528e-11
438.126	2.352	-2	2.622289592e-10	4.78774076e-11	-4.7877016e-11
443.296	2.968	-2.818	1.9719018e-10	3.60027072e-11	-3.60024224e-11
450.173	2.753	-3.909	1.549140052e-10	3.232036424e-11	-3.2320172e-11
455.617	2.624	-2.69	2.147624112e-10	3.92111216e-11	-3.92107656e-11
461.526	3.433	-3.285	1.698693872e-10	3.101457404e-11	-3.10143106e-11
466.782	2.573	-1.823	2.533619604e-10	4.77927864e-11	-4.77924304e-11
NO NO NO NO NO NO
! PC
487.416	8.687	-11.371	1.347675024e-10	3.02446742e-11	-3.02446742e-11
506.237	9.925	-10.133	1.340421524e-10	3.030256336e-11	-3.030256336e-11
525.127	8.586	-8.966	1.788188712e-10	3.73452188e-11	-3.73452188e-11
545.716	10.563	-12.003	1.199824664e-10	2.68776618e-11	-2.68776618e-11
563.529	10.301	-7.25	1.544458652e-10	3.478758664e-11	-3.478758664e-11
581.624	9.757	-7.794	1.602803136e-10	3.51582752e-11	-3.51582752e-11
607.150	14.319	-15.769	9.45229128e-11	2.069811768e-11	-2.069811768e-11
633.354	10.681	-11.885	1.187081644e-10	2.668921676e-11	-2.668921676e-11
657.900	16.222	-13.866	8.89792096e-11	2.000523844e-11	-2.000523844e-11
687.379	11.817	-13.256	1.071637252e-10	2.413769356e-11	-2.413769356e-11
713.822	10.447	-14.626	1.07159382e-10	2.40926916e-11	-2.40926916e-11
735.386	16.463	-11.118	1.067996084e-10	2.284511452e-11	-2.284511452e-11
769.093	15.351	-17.244	8.2209478e-11	1.858488388e-11	-1.858488388e-11
799.418	15.114	-14.974	8.96076564e-11	2.01098526e-11	-2.01098526e-11
832.046	22.603	-17.514	6.98512228e-11	1.532220796e-11	-1.532220796e-11
877.859	24.429	-23.21	5.89003424e-11	1.30332312e-11	-1.30332312e-11
916.401	18.482	-14.113	8.27957388e-11	1.864902084e-11	-1.864902084e-11
953.500	21.500	-18.617	7.0371588e-11	1.540958816e-11	-1.540958816e-11
990.781	16.813	-15.782	8.654004e-11	1.89500758e-11	-1.89500758e-11
1025.030	17.667	-17.435	7.99062292e-11	1.76196148e-11	-1.76196148e-11
1065.187	17.627	-22.49	6.64291728e-11	1.501747196e-11	-1.501747196e-11
1108.272	17.166	-25.458	6.93507224e-11	1.48345556e-11	-1.48345556e-11
1145.202	15.338	-19.764	7.6878378e-11	1.722177056e-11	-1.722177056e-11
1180.727	19.931	-20.186	7.00395112e-11	1.544396352e-11	-1.544396352e-11
1215.661	17.592	-15.003	8.34948516e-11	1.877218616e-11	-1.877218616e-11
1262.232	18.660	-28.979	6.45232556e-11	1.35394632e-11	-1.35394632e-11
1300.296	25.727	-19.405	6.6065768e-11	1.415531116e-11	-1.415531116e-11
1344.405	19.228	-18.382	7.13618376e-11	1.601510144e-11	-1.601510144e-11
1373.469	12.730	-9.836	1.260195856e-10	2.764301908e-11	-2.764301908e-11
1405.958	17.850	-19.759	7.17543276e-11	1.604475268e-11	-1.604475268e-11
1453.919	15.021	-30.111	6.2206372e-11	1.376478272e-11	-1.376478272e-11
1504.682	29.448	-35.742	4.06293188e-11	9.2018346e-12	-9.2018346e-12
1552.764	21.483	-18.634	6.97935508e-11	1.533619164e-11	-1.533619164e-11
1591.270	18.080	-17.023	7.65472624e-11	1.724160688e-11	-1.724160688e-11
1630.737	21.237	-21.387	6.29798176e-11	1.41856566e-11	-1.41856566e-11
1672.041	22.557	-20.067	6.58314132e-11	1.449077708e-11	-1.449077708e-11
1730.399	24.375	-35.8	4.64688936e-11	1.024655932e-11	-1.024655932e-11
1776.024	26.389	-21.25	5.9362644e-11	1.308967856e-11	-1.308967856e-11
1823.912	23.633	-21.499	6.27567836e-11	1.383809736e-11	-1.383809736e-11
1884.567	23.153	-37.023	4.47448212e-11	1.005999752e-11	-1.005999752e-11
1923.747	21.583	-16.027	7.51128672e-11	1.647637776e-11	-1.647637776e-11
1962.605	20.334	-17.275	7.16212548e-11	1.610263828e-11	-1.610263828e-11
2020.451	35.200	-37.512	3.66175192e-11	8.27802528e-12	-8.27802528e-12
2084.420	31.408	-28.768	4.68801448e-11	1.03192296e-11	-1.03192296e-11
2146.131	19.843	-30.304	5.34360628e-11	1.20140566e-11	-1.20140566e-11
2205.002	23.654	-39.029	4.24450256e-11	9.66632916e-12	-9.66632916e-12
2249.936	23.852	-21.279	5.9328468e-11	1.341223592e-11	-1.341223592e-11
2318.829	35.193	-45.041	3.793269e-11	8.03626568e-12	-8.03626568e-12
2383.790	27.901	-29.768	4.65504532e-11	1.046596212e-11	-1.046596212e-11
2441.967	29.899	-30.277	4.47608056e-11	1.013754856e-11	-1.013754856e-11
2509.515	30.049	-37.649	3.96011908e-11	8.96898924e-12	-8.96898924e-12
2577.477	39.814	-37.913	3.428977048e-11	7.75180032e-12	-7.75180032e-12
2650.065	24.893	-32.775	5.09808376e-11	1.094132892e-11	-1.094132892e-11
2711.465	31.191	-36.506	3.92731368e-11	8.91105736e-12	-8.91105736e-12
2770.180	25.130	-27.524	5.06924776e-11	1.152330348e-11	-1.152330348e-11
2869.431	66.275	-74.122	3.6106588e-11	5.93660972e-12	-5.93660972e-12
6377.343	38.672	-97.92	1.586635396e-11	3.58161276e-12	-3.58161276e-12
6453.416	37.818	-37.401	2.0489669e-11	4.4863298e-12	-4.4863298e-12
6521.466	22.422	-30.232	3.140987288e-11	6.576388e-12	-6.576388e-12
6584.409	44.727	-40.521	1.859603736e-11	3.99466532e-12	-3.99466532e-12
6661.457	32.869	-32.321	2.203637508e-11	4.97440936e-12	-4.97440936e-12
6738.045	36.516	-43.718	1.879671456e-11	4.1342814e-12	-4.1342814e-12
6813.392	28.865	-38.832	2.154728092e-11	4.83522404e-12	-4.83522404e-12
6893.130	44.405	-50.873	1.601712708e-11	3.514962084e-12	-3.514962084e-12
6964.849	22.833	-27.313	2.898232668e-11	6.50365364e-12	-6.50365364e-12
7048.569	34.390	-60.888	1.526158116e-11	3.432834308e-12	-3.432834308e-12
7118.152	32.505	-35.193	2.129394776e-11	4.80110144e-12	-4.80110144e-12
7193.866	39.531	-43.21	1.756196772e-11	3.94558716e-12	-3.94558716e-12
7270.718	42.914	-37.32	1.806216552e-11	4.05796568e-12	-4.05796568e-12
7362.097	51.827	-48.465	1.433130688e-11	3.23895208e-12	-3.23895208e-12
7456.014	30.622	-42.09	1.995674412e-11	4.48361352e-12	-4.48361352e-12
7523.201	53.698	-36.565	1.612018908e-11	3.62166632e-12	-3.62166632e-12
7605.454	41.651	-28.554	2.069879408e-11	4.64482456e-12	-4.64482456e-12
7688.948	40.897	-41.844	1.747112364e-11	3.93450132e-12	-3.93450132e-12
7778.350	31.729	-48.505	2.003319156e-11	4.27567392e-12	-4.27567392e-12
7838.643	29.105	-28.563	2.530404568e-11	5.71204136e-12	-5.71204136e-12
7921.967	46.074	-54.219	1.455419492e-11	3.293250624e-12	-3.293250624e-12
8015.895	42.409	-47.854	1.596143088e-11	3.58599868e-12	-3.58599868e-12
8109.301	44.280	-50.998	1.535256764e-11	3.44920924e-12	-3.44920924e-12
8196.793	44.545	-43.211	1.659306388e-11	3.77259964e-12	-3.77259964e-12
8284.048	40.031	-42.711	1.763829768e-11	3.96273568e-12	-3.96273568e-12
8377.701	44.163	-53.622	1.560936824e-11	3.444931188e-12	-3.444931188e-12
8454.321	25.211	-32.457	1.86438268e-11	4.18403952e-12	-4.18403952e-12
8513.001	31.722	-33.469	1.314780268e-11	2.879015076e-12	-2.879015076e-12
8571.915	22.954	-27.192	1.83564992e-11	4.10959992e-12	-4.10959992e-12
8662.359	57.875	-67.49	1.58186108e-11	3.057648044e-12	-3.057648044e-12
12172.283	29.853	-47.873	1.067246348e-11	2.404885376e-12	-2.404885376e-12
12243.131	31.717	-40.995	1.201253648e-11	2.637409268e-12	-2.637409268e-12
12312.052	43.030	-37.204	1.040672016e-11	2.338976248e-12	-2.338976248e-12
12419.824	63.130	-64.742	7.41967012e-12	1.569796596e-12	-1.569796596e-12
12527.284	35.904	-44.33	1.090237184e-11	2.390738648e-12	-2.390738648e-12
12622.823	65.731	-59.635	6.62744552e-12	1.495326024e-12	-1.495326024e-12
12759.101	37.268	-70.547	7.71912664e-12	1.739393572e-12	-1.739393572e-12
12863.461	53.259	-67.092	7.24768652e-12	1.595172276e-12	-1.595172276e-12
12970.960	71.125	-54.241	6.62459752e-12	1.494682732e-12	-1.494682732e-12
13106.361	51.060	-64.276	7.25459292e-12	1.634717468e-12	-1.634717468e-12
13196.376	53.816	-38.954	9.15077352e-12	2.051421164e-12	-2.051421164e-12
13299.057	36.383	-48.866	1.032060376e-11	2.265937508e-12	-2.265937508e-12
13379.408	51.310	-43.968	8.83069036e-12	1.977130728e-12	-1.977130728e-12
13490.857	47.676	-60.139	7.75703352e-12	1.745685872e-12	-1.745685872e-12
13609.698	49.186	-71.165	6.86565936e-12	1.557106976e-12	-1.557106976e-12
13717.287	49.411	-58.403	8.07044524e-12	1.78063012e-12	-1.78063012e-12
13820.805	46.185	-54.107	8.72220648e-12	1.912658772e-12	-1.912658772e-12
13921.482	70.875	-54.491	6.6218848e-12	1.492145876e-12	-1.492145876e-12
14014.789	27.714	-22.432	1.661113088e-11	3.72866568e-12	-3.72866568e-12
14095.123	70.239	-52.62	6.73003404e-12	1.52043328e-12	-1.52043328e-12
14214.210	51.444	-48.848	8.26734884e-12	1.862927708e-12	-1.862927708e-12
14340.677	77.923	-75.023	5.4390926e-12	1.222470536e-12	-1.222470536e-12
14465.866	40.478	-47.266	1.185395984e-11	2.378089612e-12	-2.378089612e-12
18184.764	70.329	-82.617	5.9667024e-12	1.310016988e-12	-1.310016988e-12
18353.562	84.565	-98.469	3.466995356e-12	9.15456848e-13	-9.15456848e-13
18499.273	51.684	-61.145	7.64014448e-12	1.721593928e-12	-1.721593928e-12
18650.532	98.501	-99.576	4.34674932e-12	9.82006064e-13	-9.82006064e-13
18838.858	80.673	-89.824	5.05999532e-12	1.144618676e-12	-1.144618676e-12
19004.279	70.706	-84.748	5.78827876e-12	1.281832824e-12	-1.281832824e-12
19196.760	93.853	-121.776	3.178393988e-12	8.04887876e-13	-8.04887876e-13
19382.528	86.104	-91.915	4.79996224e-12	1.088611688e-12	-1.088611688e-12
19589.608	84.624	-120.976	3.118516924e-12	8.14920668e-13	-8.14920668e-13
19757.771	104.510	-83.538	4.55618768e-12	1.027993788e-12	-1.027993788e-12
19963.259	74.534	-100.978	4.88819328e-12	1.098651956e-12	-1.098651956e-12
20157.446	133.574	-119.653	3.86245404e-12	8.17186608e-13	-8.17186608e-13
24305.426	112.759	-153.016	2.774926372e-12	7.30591032e-13	-7.30591032e-13
24536.296	112.560	-118.112	3.193515444e-12	8.34409532e-13	-8.34409532e-13
24753.933	130.611	-105.077	4.1896394e-12	9.47506104e-13	-9.47506104e-13
24996.038	109.149	-111.494	3.38096582e-12	8.7956742e-13	-8.7956742e-13
25223.954	114.414	-118.767	4.27480884e-12	9.66767128e-13	-9.66767128e-13
25569.169	135.266	-230.802	2.021969996e-12	5.36457468e-13	-5.36457468e-13
25897.349	178.159	-192.914	3.246020104e-12	6.73428468e-13	-6.73428468e-13
30585.970	438.420	-446.661	9.19546932e-13	2.432822476e-13	-2.432822476e-13
31469.254	392.570	-444.864	1.457557628e-12	3.099751452e-13	-3.099751452e-13
35756.289	256.649	-709.01	1.505917024e-12	3.95174952e-13	-3.95174952e-13
36228.866	185.242	-215.928	1.54340596e-12	4.04748148e-13	-4.04748148e-13
36774.742	271.209	-360.634	9.78921324e-13	2.572192916e-13	-2.572192916e-13
37311.836	335.861	-265.884	1.307869952e-12	3.042131072e-13	-3.042131072e-13
41112.493	391.039	-280.92	9.16331184e-13	2.41302496e-13	-2.41302496e-13
41770.372	279.754	-266.84	1.134683072e-12	2.998674508e-13	-2.998674508e-13
42306.552	257.573	-256.426	1.207324516e-12	3.177056496e-13	-3.177056496e-13
42717.638	225.092	-153.513	1.635246484e-12	4.28184696e-13	-4.28184696e-13
43181.954	249.690	-239.224	1.518513372e-12	3.62547552e-13	-3.62547552e-13
46969.551	324.075	-355.406	9.02282356e-13	2.376865684e-13	-2.376865684e-13
47854.871	506.870	-561.245	5.6928316e-13	1.5123236e-13	-1.5123236e-13
48799.898	416.825	-438.157	9.04643348e-13	2.125943e-13	-2.125943e-13
53066.336	224.449	-677.727	7.0169736e-13	1.8502566e-13	-1.8502566e-13
